Date,Region_Name,Area_Code,Index_SA
1999-09-01,London,E12000007,22.7
1999-09-01,South East,E12000008,25.5
1999-09-01,East Midlands,E12000004,23.2
1999-09-01,South West,E12000009,23.9
1999-09-01,England and Wales,K04000001,23.7
1999-10-01,Wales,W92000004,23.9
1999-10-01,England,E92000001,24
1999-10-01,South West,E12000009,24.4
1999-10-01,South East,E12000008,25.8
1999-10-01,London,E12000007,23.1
1999-10-01,North West,E12000002,24
1999-10-01,North East,E12000001,30.6
1999-10-01,East of England,E12000006,23.3
1999-10-01,East Midlands,E12000004,23.4
1999-10-01,West Midlands Region,E12000005,25.3
1999-10-01,Yorkshire and The Humber,E12000003,24.8
1999-10-01,England and Wales,K04000001,24
1999-11-01,Wales,W92000004,24.2
1999-11-01,England,E92000001,24.3
1999-11-01,London,E12000007,23.6
1999-11-01,North East,E12000001,30.6
1999-11-01,North West,E12000002,24.2
1999-11-01,South West,E12000009,24.7
1999-11-01,South East,E12000008,26.2
1999-11-01,West Midlands Region,E12000005,25.4
1999-11-01,Yorkshire and The Humber,E12000003,25
1999-11-01,East of England,E12000006,23.8
1999-11-01,East Midlands,E12000004,23.7
1999-11-01,England and Wales,K04000001,24.4
1999-12-01,England,E92000001,24.7
1999-12-01,Wales,W92000004,24.1
1999-12-01,North West,E12000002,24.3
1999-12-01,London,E12000007,24.1
1999-12-01,West Midlands Region,E12000005,25.6
1999-12-01,North East,E12000001,30.2
1999-12-01,East of England,E12000006,24.3
1999-12-01,East Midlands,E12000004,23.8
1999-12-01,Yorkshire and The Humber,E12000003,25
1999-12-01,South East,E12000008,26.8
1999-12-01,South West,E12000009,25.4
1999-12-01,England and Wales,K04000001,24.7
2000-01-01,England,E92000001,25
2000-01-01,Wales,W92000004,24.3
2000-01-01,West Midlands Region,E12000005,25.9
2000-01-01,London,E12000007,24.5
2000-01-01,North West,E12000002,24.3
2000-01-01,North East,E12000001,30.3
2000-01-01,East of England,E12000006,24.6
2000-01-01,East Midlands,E12000004,23.9
2000-01-01,Yorkshire and The Humber,E12000003,25.2
2000-01-01,South West,E12000009,25.6
2000-01-01,South East,E12000008,27.3
2000-01-01,England and Wales,K04000001,25
2000-02-01,Wales,W92000004,24.7
2000-02-01,England,E92000001,25.4
2000-02-01,South West,E12000009,26.2
2000-02-01,South East,E12000008,27.6
2000-02-01,North West,E12000002,24.5
2000-02-01,North East,E12000001,31
2000-02-01,West Midlands Region,E12000005,26.2
2000-02-01,East of England,E12000006,24.7
2000-02-01,East Midlands,E12000004,24.3
2000-02-01,London,E12000007,25.2
2000-02-01,Yorkshire and The Humber,E12000003,25.4
2000-02-01,England and Wales,K04000001,25.4
2000-03-01,England,E92000001,25.7
2000-03-01,Wales,W92000004,24.8
2000-03-01,West Midlands Region,E12000005,26.2
2000-03-01,South West,E12000009,26.5
2000-03-01,South East,E12000008,28.4
2000-03-01,London,E12000007,25.5
2000-03-01,East Midlands,E12000004,24.6
2000-03-01,North East,E12000001,31
2000-03-01,North West,E12000002,25
2000-03-01,East of England,E12000006,25.4
2000-03-01,Yorkshire and The Humber,E12000003,25.4
2000-03-01,England and Wales,K04000001,25.7
2000-04-01,England,E92000001,26.2
2000-04-01,Wales,W92000004,24.8
2000-04-01,Yorkshire and The Humber,E12000003,25.9
2000-04-01,London,E12000007,26.4
2000-04-01,East of England,E12000006,26
2000-04-01,East Midlands,E12000004,24.8
2000-04-01,North West,E12000002,25.1
2000-04-01,North East,E12000001,31
2000-04-01,West Midlands Region,E12000005,26.9
2000-04-01,South West,E12000009,27.1
2000-04-01,South East,E12000008,29.2
2000-04-01,England and Wales,K04000001,26.2
2000-05-01,Wales,W92000004,24.9
2000-05-01,England,E92000001,26.4
2000-05-01,North West,E12000002,24.9
2000-05-01,South West,E12000009,27.4
2000-05-01,London,E12000007,26.3
2000-05-01,Yorkshire and The Humber,E12000003,25.9
2000-05-01,North East,E12000001,31
2000-05-01,East Midlands,E12000004,25
2000-05-01,South East,E12000008,29.4
2000-05-01,East of England,E12000006,26.4
2000-05-01,West Midlands Region,E12000005,26.9
2000-05-01,England and Wales,K04000001,26.3
2000-06-01,Wales,W92000004,24.8
2000-06-01,England,E92000001,26.6
2000-06-01,East of England,E12000006,26.6
2000-06-01,South West,E12000009,27.7
2000-06-01,South East,E12000008,29.9
2000-06-01,Yorkshire and The Humber,E12000003,26.1
2000-06-01,London,E12000007,26.8
2000-06-01,East Midlands,E12000004,25.4
2000-06-01,North East,E12000001,30.5
2000-06-01,North West,E12000002,25
2000-06-01,West Midlands Region,E12000005,27.2
2000-06-01,England and Wales,K04000001,26.5
2000-07-01,England,E92000001,26.8
2000-07-01,Wales,W92000004,25.1
2000-07-01,North West,E12000002,25.1
2000-07-01,Yorkshire and The Humber,E12000003,26.2
2000-07-01,South West,E12000009,28
2000-07-01,South East,E12000008,30
2000-07-01,West Midlands Region,E12000005,27.4
2000-07-01,North East,E12000001,31
2000-07-01,London,E12000007,27.1
2000-07-01,East of England,E12000006,26.9
2000-07-01,East Midlands,E12000004,25.6
2000-07-01,England and Wales,K04000001,26.8
2000-08-01,Wales,W92000004,25.1
2000-08-01,England,E92000001,27
2000-08-01,London,E12000007,27.3
2000-08-01,South East,E12000008,30.4
2000-08-01,South West,E12000009,28.2
2000-08-01,West Midlands Region,E12000005,27.6
2000-08-01,East of England,E12000006,27.2
2000-08-01,North West,E12000002,25.4
2000-08-01,North East,E12000001,31
2000-08-01,East Midlands,E12000004,25.7
2000-08-01,Yorkshire and The Humber,E12000003,26.1
2000-08-01,England and Wales,K04000001,26.9
2000-09-01,England,E92000001,27.2
2000-09-01,Wales,W92000004,25.5
2000-09-01,Yorkshire and The Humber,E12000003,26.7
2000-09-01,South East,E12000008,30.4
2000-09-01,North West,E12000002,25.5
2000-09-01,West Midlands Region,E12000005,27.8
2000-09-01,North East,E12000001,30.9
2000-09-01,East of England,E12000006,27.5
2000-09-01,East Midlands,E12000004,26.3
2000-09-01,London,E12000007,27.4
2000-09-01,South West,E12000009,28.4
2000-09-01,England and Wales,K04000001,27.1
2000-10-01,England,E92000001,27.3
2000-10-01,Wales,W92000004,25.6
2000-10-01,North East,E12000001,30.9
2000-10-01,West Midlands Region,E12000005,27.8
2000-10-01,South West,E12000009,28.5
2000-10-01,East of England,E12000006,27.3
2000-10-01,East Midlands,E12000004,26
2000-10-01,North West,E12000002,25.8
2000-10-01,South East,E12000008,30.5
2000-10-01,London,E12000007,27.3
2000-10-01,Yorkshire and The Humber,E12000003,26.9
2000-10-01,England and Wales,K04000001,27.2
2000-11-01,England,E92000001,27.4
2000-11-01,Wales,W92000004,25.6
2000-11-01,London,E12000007,27.7
2000-11-01,North West,E12000002,25.9
2000-11-01,North East,E12000001,30.7
2000-11-01,South East,E12000008,30.5
2000-11-01,East Midlands,E12000004,26.2
2000-11-01,South West,E12000009,28.7
2000-11-01,West Midlands Region,E12000005,28.3
2000-11-01,Yorkshire and The Humber,E12000003,26.5
2000-11-01,East of England,E12000006,27.6
2000-11-01,England and Wales,K04000001,27.3
2000-12-01,England,E92000001,27.7
2000-12-01,Wales,W92000004,25.9
2000-12-01,West Midlands Region,E12000005,28.5
2000-12-01,South East,E12000008,30.9
2000-12-01,East of England,E12000006,27.9
2000-12-01,Yorkshire and The Humber,E12000003,27
2000-12-01,North West,E12000002,26.2
2000-12-01,London,E12000007,27.8
2000-12-01,North East,E12000001,31.4
2000-12-01,South West,E12000009,28.8
2000-12-01,East Midlands,E12000004,26.6
2000-12-01,England and Wales,K04000001,27.6
2001-01-01,England,E92000001,28
2001-01-01,Wales,W92000004,25.4
2001-01-01,North East,E12000001,31.8
2001-01-01,South West,E12000009,29
2001-01-01,West Midlands Region,E12000005,28.8
2001-01-01,South East,E12000008,31
2001-01-01,East Midlands,E12000004,27.1
2001-01-01,Yorkshire and The Humber,E12000003,27.4
2001-01-01,North West,E12000002,26.6
2001-01-01,London,E12000007,28.1
2001-01-01,East of England,E12000006,28.2
2001-01-01,England and Wales,K04000001,27.9
2001-02-01,Wales,W92000004,26.1
2001-02-01,England,E92000001,28.3
2001-02-01,West Midlands Region,E12000005,29.1
2001-02-01,South West,E12000009,29.5
2001-02-01,North East,E12000001,31.9
2001-02-01,North West,E12000002,26.7
2001-02-01,East Midlands,E12000004,27.2
2001-02-01,East of England,E12000006,28.5
2001-02-01,London,E12000007,28.4
2001-02-01,South East,E12000008,31.4
2001-02-01,Yorkshire and The Humber,E12000003,27.1
2001-02-01,England and Wales,K04000001,28.2
2001-03-01,England,E92000001,28.5
2001-03-01,Wales,W92000004,26.7
2001-03-01,North West,E12000002,26.6
2001-03-01,East Midlands,E12000004,27.4
2001-03-01,Yorkshire and The Humber,E12000003,27.4
2001-03-01,North East,E12000001,31.6
2001-03-01,West Midlands Region,E12000005,29.5
2001-03-01,East of England,E12000006,28.9
2001-03-01,South East,E12000008,31.8
2001-03-01,London,E12000007,28.7
2001-03-01,South West,E12000009,29.8
2001-03-01,England and Wales,K04000001,28.4
2001-04-01,Wales,W92000004,26.4
2001-04-01,England,E92000001,28.8
2001-04-01,North East,E12000001,32.4
2001-04-01,London,E12000007,28.7
2001-04-01,South West,E12000009,30.5
2001-04-01,West Midlands Region,E12000005,30
2001-04-01,South East,E12000008,32.3
2001-04-01,North West,E12000002,26.9
2001-04-01,Yorkshire and The Humber,E12000003,27.7
2001-04-01,East of England,E12000006,29
2001-04-01,East Midlands,E12000004,27.7
2001-04-01,England and Wales,K04000001,28.8
2001-05-01,Wales,W92000004,27
2001-05-01,England,E92000001,29.1
2001-05-01,East Midlands,E12000004,28.1
2001-05-01,South East,E12000008,32.5
2001-05-01,London,E12000007,29.4
2001-05-01,South West,E12000009,30.7
2001-05-01,North East,E12000001,32.7
2001-05-01,North West,E12000002,26.9
2001-05-01,West Midlands Region,E12000005,30.2
2001-05-01,Yorkshire and The Humber,E12000003,28
2001-05-01,East of England,E12000006,29.5
2001-05-01,England and Wales,K04000001,29
2001-06-01,England,E92000001,29.4
2001-06-01,Wales,W92000004,27.3
2001-06-01,South East,E12000008,33
2001-06-01,South West,E12000009,31
2001-06-01,Yorkshire and The Humber,E12000003,28.1
2001-06-01,London,E12000007,29.7
2001-06-01,East Midlands,E12000004,28.5
2001-06-01,East of England,E12000006,29.9
2001-06-01,North East,E12000001,32.6
2001-06-01,North West,E12000002,27.7
2001-06-01,West Midlands Region,E12000005,30.3
2001-06-01,England and Wales,K04000001,29.3
2001-07-01,England,E92000001,29.7
2001-07-01,Wales,W92000004,27.5
2001-07-01,West Midlands Region,E12000005,30.4
2001-07-01,North West,E12000002,27.7
2001-07-01,London,E12000007,29.8
2001-07-01,South West,E12000009,31.5
2001-07-01,South East,E12000008,33.4
2001-07-01,Yorkshire and The Humber,E12000003,28.4
2001-07-01,North East,E12000001,32.8
2001-07-01,East of England,E12000006,30.2
2001-07-01,East Midlands,E12000004,28.5
2001-07-01,England and Wales,K04000001,29.6
2001-08-01,England,E92000001,30.1
2001-08-01,Wales,W92000004,27.6
2001-08-01,Yorkshire and The Humber,E12000003,28.9
2001-08-01,London,E12000007,30.5
2001-08-01,North West,E12000002,28
2001-08-01,East Midlands,E12000004,28.9
2001-08-01,East of England,E12000006,30.9
2001-08-01,West Midlands Region,E12000005,31.1
2001-08-01,South West,E12000009,32
2001-08-01,North East,E12000001,33.9
2001-08-01,South East,E12000008,33.7
2001-08-01,England and Wales,K04000001,30
2001-09-01,Wales,W92000004,27.9
2001-09-01,England,E92000001,30.5
2001-09-01,London,E12000007,30.7
2001-09-01,East Midlands,E12000004,29.4
2001-09-01,East of England,E12000006,31.2
2001-09-01,South West,E12000009,32.4
2001-09-01,South East,E12000008,34.1
2001-09-01,North East,E12000001,33.6
2001-09-01,Yorkshire and The Humber,E12000003,29.2
2001-09-01,West Midlands Region,E12000005,31.4
2001-09-01,North West,E12000002,28.4
2001-09-01,England and Wales,K04000001,30.4
2001-10-01,Wales,W92000004,27.9
2001-10-01,England,E92000001,30.8
2001-10-01,Yorkshire and The Humber,E12000003,29.2
2001-10-01,North West,E12000002,28.6
2001-10-01,East of England,E12000006,31.6
2001-10-01,South West,E12000009,32.8
2001-10-01,London,E12000007,31.2
2001-10-01,West Midlands Region,E12000005,31.5
2001-10-01,North East,E12000001,33.8
2001-10-01,South East,E12000008,34.6
2001-10-01,East Midlands,E12000004,29.8
2001-10-01,England and Wales,K04000001,30.7
2001-11-01,Wales,W92000004,28.4
2001-11-01,England,E92000001,31.2
2001-11-01,South East,E12000008,35
2001-11-01,South West,E12000009,33.2
2001-11-01,West Midlands Region,E12000005,32
2001-11-01,Yorkshire and The Humber,E12000003,29.6
2001-11-01,East of England,E12000006,32.1
2001-11-01,East Midlands,E12000004,30.2
2001-11-01,London,E12000007,31.4
2001-11-01,North West,E12000002,28.7
2001-11-01,North East,E12000001,34.2
2001-11-01,England and Wales,K04000001,31.1
2001-12-01,Wales,W92000004,28.7
2001-12-01,England,E92000001,31.5
2001-12-01,South West,E12000009,33.6
2001-12-01,South East,E12000008,35.4
2001-12-01,East Midlands,E12000004,30.8
2001-12-01,North West,E12000002,29.1
2001-12-01,North East,E12000001,34.9
2001-12-01,London,E12000007,31.6
2001-12-01,East of England,E12000006,32.4
2001-12-01,Yorkshire and The Humber,E12000003,30.1
2001-12-01,West Midlands Region,E12000005,32.4
2001-12-01,England and Wales,K04000001,31.4
2002-01-01,England,E92000001,32
2002-01-01,Wales,W92000004,28.8
2002-01-01,North West,E12000002,29.4
2002-01-01,Yorkshire and The Humber,E12000003,30.4
2002-01-01,North East,E12000001,35
2002-01-01,East Midlands,E12000004,31
2002-01-01,South East,E12000008,35.8
2002-01-01,South West,E12000009,34.2
2002-01-01,London,E12000007,31.9
2002-01-01,West Midlands Region,E12000005,32.7
2002-01-01,East of England,E12000006,32.8
2002-01-01,England and Wales,K04000001,31.9
2002-02-01,Wales,W92000004,29.2
2002-02-01,England,E92000001,32.4
2002-02-01,London,E12000007,32.3
2002-02-01,South East,E12000008,36
2002-02-01,North West,E12000002,29.7
2002-02-01,North East,E12000001,35.8
2002-02-01,Yorkshire and The Humber,E12000003,31.1
2002-02-01,South West,E12000009,34.9
2002-02-01,East Midlands,E12000004,31.7
2002-02-01,West Midlands Region,E12000005,33
2002-02-01,East of England,E12000006,33.4
2002-02-01,England and Wales,K04000001,32.3
2002-03-01,Wales,W92000004,29.5
2002-03-01,England,E92000001,33.1
2002-03-01,North East,E12000001,36.2
2002-03-01,West Midlands Region,E12000005,33.9
2002-03-01,East Midlands,E12000004,32.4
2002-03-01,London,E12000007,32.8
2002-03-01,South West,E12000009,35.6
2002-03-01,East of England,E12000006,34.1
2002-03-01,North West,E12000002,30.5
2002-03-01,Yorkshire and The Humber,E12000003,31.6
2002-03-01,South East,E12000008,36.6
2002-03-01,England and Wales,K04000001,33
2002-04-01,England,E92000001,33.4
2002-04-01,Wales,W92000004,30.3
2002-04-01,Yorkshire and The Humber,E12000003,31.9
2002-04-01,South East,E12000008,37
2002-04-01,West Midlands Region,E12000005,34.5
2002-04-01,North East,E12000001,36.4
2002-04-01,North West,E12000002,30.3
2002-04-01,South West,E12000009,36
2002-04-01,London,E12000007,33.5
2002-04-01,East Midlands,E12000004,32.8
2002-04-01,East of England,E12000006,34.9
2002-04-01,England and Wales,K04000001,33.3
2002-05-01,Wales,W92000004,30.8
2002-05-01,England,E92000001,34.3
2002-05-01,East of England,E12000006,35.7
2002-05-01,North West,E12000002,31.4
2002-05-01,Yorkshire and The Humber,E12000003,32.6
2002-05-01,South East,E12000008,37.9
2002-05-01,East Midlands,E12000004,33.6
2002-05-01,West Midlands Region,E12000005,35.3
2002-05-01,London,E12000007,34.2
2002-05-01,North East,E12000001,37.5
2002-05-01,South West,E12000009,37
2002-05-01,England and Wales,K04000001,34.2
2002-06-01,England,E92000001,34.9
2002-06-01,Wales,W92000004,32.2
2002-06-01,West Midlands Region,E12000005,36.1
2002-06-01,East Midlands,E12000004,34.4
2002-06-01,London,E12000007,34.8
2002-06-01,North West,E12000002,31.9
2002-06-01,North East,E12000001,38.1
2002-06-01,East of England,E12000006,36.3
2002-06-01,Yorkshire and The Humber,E12000003,33.5
2002-06-01,South West,E12000009,38
2002-06-01,South East,E12000008,38.5
2002-06-01,England and Wales,K04000001,34.8
2002-07-01,Wales,W92000004,32
2002-07-01,England,E92000001,35.7
2002-07-01,East of England,E12000006,37.2
2002-07-01,West Midlands Region,E12000005,36.8
2002-07-01,North East,E12000001,38.8
2002-07-01,North West,E12000002,32.6
2002-07-01,London,E12000007,35.4
2002-07-01,South West,E12000009,38.8
2002-07-01,East Midlands,E12000004,35.6
2002-07-01,Yorkshire and The Humber,E12000003,34.1
2002-07-01,South East,E12000008,39.5
2002-07-01,England and Wales,K04000001,35.5
2002-08-01,England,E92000001,36.4
2002-08-01,Wales,W92000004,32.8
2002-08-01,South West,E12000009,39.9
2002-08-01,South East,E12000008,40.4
2002-08-01,West Midlands Region,E12000005,37.6
2002-08-01,North East,E12000001,39.7
2002-08-01,Yorkshire and The Humber,E12000003,34.8
2002-08-01,East of England,E12000006,38
2002-08-01,North West,E12000002,33
2002-08-01,London,E12000007,36.2
2002-08-01,East Midlands,E12000004,36.5
2002-08-01,England and Wales,K04000001,36.3
2002-09-01,Wales,W92000004,33.1
2002-09-01,England,E92000001,37.1
2002-09-01,North East,E12000001,40.3
2002-09-01,Yorkshire and The Humber,E12000003,35.5
2002-09-01,London,E12000007,36.7
2002-09-01,East of England,E12000006,38.6
2002-09-01,South East,E12000008,41.1
2002-09-01,South West,E12000009,40.7
2002-09-01,North West,E12000002,33.3
2002-09-01,West Midlands Region,E12000005,38.6
2002-09-01,East Midlands,E12000004,37.1
2002-09-01,England and Wales,K04000001,36.9
2002-10-01,Wales,W92000004,33.9
2002-10-01,England,E92000001,37.9
2002-10-01,East Midlands,E12000004,38.1
2002-10-01,West Midlands Region,E12000005,39.5
2002-10-01,South West,E12000009,41.6
2002-10-01,South East,E12000008,41.9
2002-10-01,East of England,E12000006,39.7
2002-10-01,Yorkshire and The Humber,E12000003,36.3
2002-10-01,North East,E12000001,41.2
2002-10-01,North West,E12000002,33.9
2002-10-01,London,E12000007,37.3
2002-10-01,England and Wales,K04000001,37.7
2002-11-01,Wales,W92000004,34.7
2002-11-01,England,E92000001,38.9
2002-11-01,West Midlands Region,E12000005,40.4
2002-11-01,Yorkshire and The Humber,E12000003,37.6
2002-11-01,South West,E12000009,42.6
2002-11-01,East Midlands,E12000004,39.3
2002-11-01,East of England,E12000006,40.8
2002-11-01,North West,E12000002,34.9
2002-11-01,North East,E12000001,42.7
2002-11-01,London,E12000007,38
2002-11-01,South East,E12000008,42.7
2002-11-01,England and Wales,K04000001,38.8
2002-12-01,Wales,W92000004,35.1
2002-12-01,England,E92000001,39.4
2002-12-01,South West,E12000009,43.3
2002-12-01,East of England,E12000006,41.2
2002-12-01,Yorkshire and The Humber,E12000003,38.1
2002-12-01,North West,E12000002,35.3
2002-12-01,East Midlands,E12000004,40.1
2002-12-01,South East,E12000008,43.3
2002-12-01,London,E12000007,38.3
2002-12-01,North East,E12000001,43.4
2002-12-01,West Midlands Region,E12000005,41.1
2002-12-01,England and Wales,K04000001,39.2
